Unnamed: 0,classifier,accuracy,precision,recall,fscore,ae_model,dim,qtd_views,views
5,Extra,0.1981057616416732,0.157731146621811,0.1693256693744769,0.1482433271886543,jointAAE,70,3,cv-w2v-bert
6,KNN,0.1633780584056827,0.1584068556820453,0.1504548273353466,0.1507815962732771,jointAAE,70,3,cv-w2v-bert
0,LR,0.1965272296764009,0.0327545382794001,0.1666666666666666,0.0547493403693931,jointAAE,70,3,cv-w2v-falcon
1,SVM,0.1965272296764009,0.170236252007024,0.1739983309128438,0.1694776744780591,jointAAE,70,3,cv-w2v-falcon
2,RF,0.2028413575374901,0.1687766024661815,0.1763596141819656,0.1654410146016788,jointAAE,70,3,cv-w2v-falcon
3,NB,0.2091554853985793,0.0348867825171142,0.1666666666666666,0.0576964946657957,jointAAE,70,3,cv-w2v-falcon
4,MLP,0.1902131018153117,0.0317021836358852,0.1666666666666666,0.0532714412024756,jointAAE,70,3,cv-w2v-falcon
5,Extra,0.2091554853985793,0.1735841195647763,0.181265836047831,0.1684780771221146,jointAAE,70,3,cv-w2v-falcon
6,KNN,0.164956590370955,0.1596594470553411,0.1518850402042387,0.1522798816033084,jointAAE,70,3,cv-w2v-falcon
0,LR,0.2091554853985793,0.0348867825171142,0.1666666666666666,0.0576964946657957,jointAAE,70,3,cv-w2v-fast
1,SVM,0.1831097079715864,0.16333099180308,0.1645873603449186,0.1627491666480935,jointAAE,70,3,cv-w2v-fast
2,RF,0.2044198895027624,0.1759383421501389,0.1749751909391465,0.1523940117709568,jointAAE,70,3,cv-w2v-fast
3,NB,0.2091554853985793,0.0348867825171142,0.1666666666666666,0.0576964946657957,jointAAE,70,3,cv-w2v-fast
4,MLP,0.1641673243883188,0.0598506743737957,0.1665003628447024,0.0599583127351263,jointAAE,70,3,cv-w2v-fast
5,Extra,0.1910023677979479,0.1625024514200613,0.1631854743035118,0.1424066864642551,jointAAE,70,3,cv-w2v-fast
6,KNN,0.1633780584056827,0.1584068556820453,0.1504548273353466,0.1507815962732771,jointAAE,70,3,cv-w2v-fast
0,LR,0.2091554853985793,0.0348867825171142,0.1666666666666666,0.0576964946657957,jointAAE,70,3,cv-w2v-glove
1,SVM,0.186266771902131,0.1683770779750369,0.1692168090628345,0.1681659197502855,jointAAE,70,3,cv-w2v-glove
2,RF,0.1831097079715864,0.1464598789918426,0.1563746922298858,0.136250992255025,jointAAE,70,3,cv-w2v-glove
3,NB,0.2099447513812154,0.0903992227521639,0.1674168371599605,0.0614377987142878,jointAAE,70,3,cv-w2v-glove
4,MLP,0.1602209944751381,0.0413419913419913,0.1623310990530907,0.0499194847020934,jointAAE,70,3,cv-w2v-glove
5,Extra,0.1846882399368587,0.1341560874401116,0.1573198594271494,0.1348024576344458,jointAAE,70,3,cv-w2v-glove
6,KNN,0.1633780584056827,0.1584068556820453,0.1504548273353466,0.1507815962732771,jointAAE,70,3,cv-w2v-glove
0,LR,0.1965272296764009,0.0327545382794001,0.1666666666666666,0.0547493403693931,jointAAE,70,3,fast-bert-falcon
1,SVM,0.1823204419889502,0.1591665959896795,0.1618567158645834,0.1581278493473442,jointAAE,70,3,fast-bert-falcon
2,RF,0.2367797947908445,0.2114998445256818,0.202611924319641,0.1823977618640147,jointAAE,70,3,fast-bert-falcon
3,NB,0.2091554853985793,0.0348867825171142,0.1666666666666666,0.0576964946657957,jointAAE,70,3,fast-bert-falcon
4,MLP,0.2115232833464877,0.0658958941256226,0.1751028059990324,0.0881579490603869,jointAAE,70,3,fast-bert-falcon
5,Extra,0.2478295185477506,0.38355856715711,0.21325073792052,0.195005075255087,jointAAE,70,3,fast-bert-falcon
6,KNN,0.1633780584056827,0.158294874514393,0.1504548273353466,0.1507214463297169,jointAAE,70,3,fast-bert-falcon
