,Unnamed: 0,classifier,accuracy,precision,recall,fscore,ae_model,dim
5,5,Extra,0.5864246250986582,0.577053984277069,0.5470162748643761,0.5167810831426392,mVAE,350
6,6,KNN,0.5146014206787688,0.4985101707450742,0.4985817111654789,0.4965364488602038,mVAE,350
0,0,LR,0.601420678768745,0.5903748596212679,0.5827482891890934,0.580955131643492,mVAE,700
1,1,SVM,0.56353591160221,0.281767955801105,0.5,0.3604240282685512,mVAE,700
2,2,RF,0.5919494869771112,0.5805763579486207,0.5602772754671489,0.545254860797263,mVAE,700
3,3,NB,0.5509076558800315,0.5505581719867434,0.5513863773357445,0.5489249690126533,mVAE,700
4,4,MLP,0.574585635359116,0.5582912837147834,0.5491525724213736,0.541153309928947,mVAE,700
5,5,Extra,0.5864246250986582,0.5772347022347022,0.5468123958444137,0.5161020408163265,mVAE,700
6,6,KNN,0.5090765588003157,0.4940662349286579,0.4942913874410524,0.4927955411389145,mVAE,700
0,0,LR,0.5722178374112076,0.5547882136279927,0.5272754671488848,0.4802346351801392,mVAE,70
1,1,SVM,0.5146014206787688,0.5012685788787483,0.5012321384249903,0.5003472282337914,mVAE,70
2,2,RF,0.569060773480663,0.5481198125458755,0.5259014998404425,0.4837694319077298,mVAE,70
3,3,NB,0.5643251775848461,0.5374346182273011,0.5133407793497146,0.4431691517888421,mVAE,70
4,4,MLP,0.5627466456195738,0.2815955766192733,0.4992997198879552,0.3601010101010101,mVAE,70
5,5,Extra,0.5706393054459353,0.5520203489938673,0.5244477537850583,0.4731583227850036,mVAE,70
6,6,KNN,0.4980268350434096,0.482152556226435,0.4828564337127256,0.4810747735773237,mVAE,70
0,0,LR,0.5627466456195738,0.2815955766192733,0.4992997198879552,0.3601010101010101,mVAE,7
1,1,SVM,0.5114443567482242,0.5019097301900551,0.501896961316172,0.5018315925740306,mVAE,7
2,2,RF,0.5343330702446725,0.4877815076611612,0.4928465056908839,0.4512494127319708,mVAE,7
3,3,NB,0.5627466456195738,0.2815955766192733,0.4992997198879552,0.3601010101010101,mVAE,7
4,4,MLP,0.4388318863456985,0.4881564491320589,0.4986348969967734,0.3272480962007658,mVAE,7
5,5,Extra,0.5398579321231255,0.4923135921035081,0.4959135552955359,0.4475090970967826,mVAE,7
6,6,KNN,0.4980268350434096,0.482152556226435,0.4828564337127256,0.4810747735773237,mVAE,7
0,0,LR,0.5627466456195738,0.2815955766192733,0.4992997198879552,0.3601010101010101,mvtCAE,21
1,1,SVM,0.5153906866614049,0.5052479939408827,0.5051944828564338,0.5050655299656446,mvtCAE,21
2,2,RF,0.5516969218626677,0.5107267283614589,0.5049906038364713,0.4489954673526889,mvtCAE,21
3,3,NB,0.5627466456195738,0.2815955766192733,0.4992997198879552,0.3601010101010101,mvtCAE,21
4,4,MLP,0.4380426203630623,0.4824674395305567,0.498138495904691,0.3247360636201951,mvtCAE,21
5,5,Extra,0.5580110497237569,0.5130195913851319,0.5034570790341453,0.4158713850085291,mvtCAE,21
6,6,KNN,0.4980268350434096,0.482152556226435,0.4828564337127256,0.4810747735773237,mvtCAE,21
0,0,LR,0.5935280189423836,0.5816132904774813,0.5747260929688331,0.5726572134582146,mvtCAE,3500
1,1,SVM,0.56353591160221,0.281767955801105,0.5,0.3604240282685512,mvtCAE,3500
2,2,RF,0.5927387529597474,0.5819731330348115,0.5603659185193064,0.5443208430913349,mvtCAE,3500
3,3,NB,0.5666929755327546,0.5622791718663078,0.5629454313370919,0.5622249284884874,mvtCAE,3500
4,4,MLP,0.4932912391475927,0.5361056457342734,0.5267702017515867,0.4729344101684196,mvtCAE,3500
5,5,Extra,0.5816890292028414,0.5681839570850455,0.5440378683118817,0.5172188191988036,mvtCAE,3500
6,6,KNN,0.5059194948697711,0.490276545400769,0.4906747509130235,0.4889311875293183,mvtCAE,3500
0,0,LR,0.5927387529597474,0.5801469111444537,0.5687249583377655,0.5629071595905137,mvtCAE,350
1,1,SVM,0.5556432517758485,0.4958228905597326,0.4991135694784243,0.4008490172214088,mvtCAE,350
2,2,RF,0.5777426992896606,0.5619458128078818,0.5401287097117328,0.512988156008751,mvtCAE,350
3,3,NB,0.5438042620363063,0.543954948669391,0.5446760982874161,0.5420237541337095,mvtCAE,350
4,4,MLP,0.55327545382794,0.5505193378442486,0.5512445484522923,0.5499445214282845,mvtCAE,350
5,5,Extra,0.5737963693764798,0.556405529953917,0.5325497287522604,0.4962894248608535,mvtCAE,350
6,6,KNN,0.5074980268350434,0.4910406698564593,0.4914636740772258,0.4893267397336723,mvtCAE,350
0,0,LR,0.6006314127861089,0.5893461168618135,0.5800092188774244,0.5770782538023917,mvtCAE,700
1,1,SVM,0.5603788476716653,0.4931661811194446,0.4994415487714073,0.3765430299175313,mvtCAE,700
2,2,RF,0.5927387529597474,0.5846453843985893,0.5562883381200582,0.5330466830466829,mvtCAE,700
3,3,NB,0.5493291239147593,0.5522933260093381,0.553044002411091,0.5485687186639087,mvtCAE,700
4,4,MLP,0.4688239936858721,0.5191573083384915,0.5109740098571074,0.4281252410222361,mvtCAE,700
5,5,Extra,0.579321231254933,0.5652715309012161,0.5396943587561607,0.5081367696918713,mvtCAE,700
6,6,KNN,0.494869771112865,0.4785658828748891,0.479443676204659,0.4775015335762999,mvtCAE,700
0,0,LR,0.5737963693764798,0.5556926639397333,0.5370350671914335,0.5113279241186218,mvtCAE,70
1,1,SVM,0.5193370165745856,0.5064252792750567,0.5062493351771088,0.505492054641762,mvtCAE,70
2,2,RF,0.5714285714285714,0.5529178908761068,0.5271868240967272,0.4821810414319294,mvtCAE,70
3,3,NB,0.5611681136543015,0.5268502581755594,0.5082969896819487,0.4293199655219344,mvtCAE,70
4,4,MLP,0.56353591160221,0.281767955801105,0.5,0.3604240282685512,mvtCAE,70
5,5,Extra,0.5880031570639306,0.5943352559994304,0.5402616742899691,0.4866384128166915,mvtCAE,70
6,6,KNN,0.4980268350434096,0.482152556226435,0.4828564337127256,0.4810747735773237,mvtCAE,70
0,0,LR,0.5627466456195738,0.2815955766192733,0.4992997198879552,0.3601010101010101,mvtCAE,7
1,1,SVM,0.5114443567482242,0.5019097301900551,0.501896961316172,0.5018315925740306,mvtCAE,7
2,2,RF,0.5343330702446725,0.4877815076611612,0.4928465056908839,0.4512494127319708,mvtCAE,7
3,3,NB,0.5627466456195738,0.2815955766192733,0.4992997198879552,0.3601010101010101,mvtCAE,7
4,4,MLP,0.5627466456195738,0.2815955766192733,0.4992997198879552,0.3601010101010101,mvtCAE,7
5,5,Extra,0.5485398579321231,0.511105575901192,0.5062670637875404,0.4640725293578253,mvtCAE,7
6,6,KNN,0.4980268350434096,0.482152556226435,0.4828564337127256,0.4810747735773237,mvtCAE,7
0,0,LR,0.56353591160221,0.281767955801105,0.5,0.3604240282685512,wAAE,21
1,1,SVM,0.5098658247829518,0.5002944911040739,0.5002925220721199,0.500222001596887,wAAE,21
2,2,RF,0.5753749013417522,0.5628612074330932,0.5286494344573273,0.4763368794980057,wAAE,21
3,3,NB,0.5627466456195738,0.2815955766192733,0.4992997198879552,0.3601010101010101,wAAE,21
4,4,MLP,0.4348855564325177,0.4479328085291019,0.4957451334964365,0.3166621470969297,wAAE,21
5,5,Extra,0.5722178374112076,0.5596532399299474,0.5215668545899372,0.4542820542162547,wAAE,21
6,6,KNN,0.4980268350434096,0.482152556226435,0.4828564337127256,0.4810747735773237,wAAE,21
0,0,LR,0.6029992107340174,0.5920339758654976,0.5825178172534837,0.579751200968028,wAAE,3500
1,1,SVM,0.5580110497237569,0.447565543071161,0.4965251923554231,0.3693379790940767,wAAE,3500
2,2,RF,0.5982636148382005,0.591570511414323,0.5634329681239585,0.5437367566477649,wAAE,3500
3,3,NB,0.5611681136543015,0.5438565504089699,0.5386749636563486,0.5330326508317822,wAAE,3500
4,4,MLP,0.5651144435674822,0.5638239408473221,0.5032354714037514,0.3756136608576271,wAAE,3500
5,5,Extra,0.5974743488555643,0.596722115589678,0.5574318334928908,0.5270201029448793,wAAE,3500
6,6,KNN,0.4988161010260458,0.4835815407243978,0.4841683508846576,0.4826453125914323,wAAE,3500
0,0,LR,0.5880031570639306,0.576463187835029,0.5531060525476013,0.5323731545901917,wAAE,350
1,1,SVM,0.5280189423835833,0.5113812851873423,0.5106903520902032,0.508093417751762,wAAE,350
2,2,RF,0.5808997632202052,0.5679097951024488,0.5412987980002127,0.5099824103309261,wAAE,350
3,3,NB,0.5627466456195738,0.2815955766192733,0.4992997198879552,0.3601010101010101,wAAE,350
4,4,MLP,0.5138121546961326,0.5060317339811722,0.5060365918519306,0.5060328808461729,wAAE,350
5,5,Extra,0.574585635359116,0.5595533498759305,0.5297840655249442,0.4835278858625162,wAAE,350
6,6,KNN,0.4980268350434096,0.482152556226435,0.4828564337127256,0.4810747735773237,wAAE,350
0,0,LR,0.5911602209944752,0.5782660687593423,0.5663050030138638,0.5596349358010908,wAAE,700
1,1,SVM,0.5390686661404893,0.5183849715099715,0.5162128142396198,0.509516309506764,wAAE,700
